XR_004936710.1	Gm26206	Gm26206
XM_017316730.3	Mtdh	Mtdh
XM_030248710.1	Mtdh	Mtdh
XM_036159548.1	Mtdh	Mtdh
NM_001357926.1	Mtdh	Mtdh
NM_026002.5	Mtdh	Mtdh
NM_001357925.1	Mtdh	Mtdh
XR_003951614.1	Gm38594	Gm38594
XR_003951613.1	Gm38594	Gm38594
XR_003951611.1	Gm38594	Gm38594
XR_004938892.1	Gm38594	Gm38594
XR_001781669.2	Gm38594	Gm38594
XR_003951615.1	Gm38594	Gm38594
XR_003951616.1	Gm38594	Gm38594
XR_003951610.1	Gm38594	Gm38594
XR_003951608.1	Gm38594	Gm38594
XR_003951607.1	Gm38594	Gm38594
XR_003951606.1	Gm38594	Gm38594
XR_003951609.1	Gm38594	Gm38594
XR_003951612.1	Gm38594	Gm38594
XR_001781668.2	Gm38594	Gm38594
NM_033521.4	Laptm4b	Laptm4b
NM_001358780.1	Matn2	Matn2
NM_016762.2	Matn2	Matn2
NM_001427153.1	Matn2	Matn2
NM_001256161.1	9430069I07Rik	9430069I07Rik
NM_001163485.2	Rpl30	Rpl30
NM_009083.5	Rpl30	Rpl30
XR_004939069.1	Gm24523	Gm24523
NM_173421.2	Erich5	Erich5
NM_008287.3	Rida	Rida
NM_152894.2	Pop1	Pop1
NM_026340.3	Pop1	Pop1
XM_006520158.5	Pop1	Pop1
XR_004939133.1	Gm22208	Gm22208
XM_006520055.5	Nipal2	Nipal2
XM_006520056.5	Nipal2	Nipal2
NM_145469.5	Nipal2	Nipal2
XR_004938893.1	Gm53873	Gm53873
XR_004938896.1	Gm53873	Gm53873
XR_004938894.1	Gm53873	Gm53873
XR_004938895.1	Gm53873	Gm53873
NR_045883.2	4930413F20Rik	4930413F20Rik
XR_004938897.1	Gm53874	Gm53874
NR_184254.1	Gm32970	Gm32970
XR_004938898.1	Gm53875	Gm53875
NM_181317.4	Kcns2	Kcns2
NM_001271704.1	Kcns2	Kcns2
NM_019635.2	Stk3	Stk3
NM_001357821.1	Stk3	Stk3
XM_030248670.2	Stk3	Stk3
XM_036159528.1	Stk3	Stk3
XM_030248671.2	Stk3	Stk3
XM_036159529.1	Stk3	Stk3
XM_006520119.5	Stk3	Stk3
XR_003951603.1	Gm52204	Gm52204
XR_003951500.2	Gm52178	Gm52178
XR_875128.4	Gm33497	Gm33497
XR_875129.3	Gm33497	Gm33497
XR_875131.3	Gm33497	Gm33497
XR_875130.3	Gm33497	Gm33497
XR_875132.4	Gm33497	Gm33497
XR_004938784.1	Osr2	Osr2
NM_001368665.1	Osr2	Osr2
NM_054049.3	Osr2	Osr2
NR_045280.1	BC048602	BC048602
XR_383923.4	Gm33584	Gm33584
XR_383924.4	Gm33584	Gm33584
NR_170892.1	4921515G04Rik	4921515G04Rik
NR_170891.1	4921515G04Rik	4921515G04Rik
NM_177151.4	Vps13b	Vps13b
XR_004939097.1	Gm24771	Gm24771
NR_035527.1	Mir599	Mir599
unassigned_transcript_2626	Mir599	Mir599
NR_030606.1	Mir875	Mir875
unassigned_transcript_2627	Mir875	Mir875
unassigned_transcript_2628	Mir875	Mir875
XR_004938899.1	9130002K18Rik	9130002K18Rik
XR_875135.3	Gm41292	Gm41292
XR_875134.3	Gm41292	Gm41292
XR_875136.2	Gm41292	Gm41292
XR_875133.2	Gm41292	Gm41292
NM_053071.2	Cox6c	Cox6c
XM_011245372.4	Rgs22	Rgs22
XM_011245371.4	Rgs22	Rgs22
XM_011245373.4	Rgs22	Rgs22
XM_030248684.2	Rgs22	Rgs22
XM_011245370.4	Rgs22	Rgs22
XM_030248683.2	Rgs22	Rgs22
NM_001195748.1	Rgs22	Rgs22
XM_011245374.4	Rgs22	Rgs22
XM_036159533.1	Rgs22	Rgs22
XM_011245375.4	Rgs22	Rgs22
XM_017316803.1	Fbxo43	Fbxo43
XM_006520197.3	Fbxo43	Fbxo43
NM_001368658.1	Fbxo43	Fbxo43
NM_001081253.2	Fbxo43	Fbxo43
XM_011245385.1	Fbxo43	Fbxo43
XM_006520198.3	Fbxo43	Fbxo43
XR_004939063.1	Gm22979	Gm22979
NM_001039368.2	Polr2k	Polr2k
NM_023127.3	Polr2k	Polr2k
XR_001781540.3	Spag1	Spag1
NR_153381.1	Spag1	Spag1
XM_036159438.1	Spag1	Spag1
NM_001416284.1	Spag1	Spag1
NM_001359983.1	Spag1	Spag1
NM_001359981.1	Spag1	Spag1
XM_017316634.3	Spag1	Spag1
NM_001359982.1	Spag1	Spag1
XM_036159441.1	Spag1	Spag1
NM_001359984.1	Spag1	Spag1
NM_001359980.1	Spag1	Spag1
XM_006520076.3	Spag1	Spag1
NM_012031.4	Spag1	Spag1
XM_006520078.5	Spag1	Spag1
XR_875137.3	Gm41293	Gm41293
NM_001357631.1	Rnf19a	Rnf19a
NM_013923.2	Rnf19a	Rnf19a
NR_106173.1	Mir8097	Mir8097
unassigned_transcript_2629	Mir8097	Mir8097
XR_875138.2	Gm41294	Gm41294
XR_875141.3	Gm38600	Gm38600
XR_875144.3	Gm38600	Gm38600
XR_875143.3	Gm38600	Gm38600
XR_875142.3	Gm38600	Gm38600
XR_875139.2	Gm33826	Gm33826
XR_383925.3	Gm33826	Gm33826
XR_383926.2	Gm33936	Gm33936
XR_383927.2	Gm33936	Gm33936
XR_383935.5	Gm34150	Gm34150
XR_383933.5	Gm34150	Gm34150
XR_383934.5	Gm34150	Gm34150
NR_188864.1	Gm34093	Gm34093
XR_875145.1	Gm34316	Gm34316
XR_383937.3	Gm34316	Gm34316
NM_175134.4	Ankrd46	Ankrd46
NM_001358006.1	Ankrd46	Ankrd46
NM_001358007.1	Ankrd46	Ankrd46
NM_025712.5	Snx31	Snx31
NM_001347022.2	Snx31	Snx31
XM_017316727.2	Snx31	Snx31
XM_006520147.2	Snx31	Snx31
XM_017316726.2	Snx31	Snx31
NM_008774.3	Pabpc1	Pabpc1
XM_011245339.4	Pabpc1	Pabpc1
XR_875148.3	Gm41296	Gm41296
XR_875152.3	Gm41297	Gm41297
XR_003951530.2	A830021M18Rik	A830021M18Rik
XR_875151.3	A830021M18Rik	A830021M18Rik
XR_875150.4	A830021M18Rik	A830021M18Rik
NM_001253807.1	Ywhaz	Ywhaz
NM_001253806.1	Ywhaz	Ywhaz
NM_001253805.1	Ywhaz	Ywhaz
NM_011740.3	Ywhaz	Ywhaz
NM_001356569.1	Ywhaz	Ywhaz
XM_030248527.2	Ywhaz	Ywhaz
XR_003951531.1	Gm41298	Gm41298
XR_383941.5	Gm34472	Gm34472
XR_875154.1	Gm41299	Gm41299
NR_175339.1	Gm10384	Gm10384
XR_383942.3	Gm34529	Gm34529
XR_875158.3	Gm41300	Gm41300
XR_875157.2	Gm41300	Gm41300
XR_875156.2	Gm41300	Gm41300
XR_875167.4	Gm34590	Gm34590
XR_875166.3	Gm34590	Gm34590
XR_001781635.2	Gm34590	Gm34590
XR_001781637.2	Gm34590	Gm34590
XR_001781636.2	Gm34590	Gm34590
XR_383943.4	Gm34590	Gm34590
XR_875164.3	Gm34590	Gm34590
XR_383945.4	Gm34590	Gm34590
XR_875163.3	Gm34590	Gm34590
NM_026521.4	Zfp706	Zfp706
NR_171015.1	Gm26766	Gm26766
XR_001781594.3	Gm34724	Gm34724
XR_383948.4	Gm34724	Gm34724
XR_875170.4	Gm41302	Gm41302
XR_875169.3	Gm41301	Gm41301
XR_383949.3	Gm34820	Gm34820
XR_875168.1	Gm34820	Gm34820
XR_001781593.1	Gm41303	Gm41303
XR_001781592.1	Gm41303	Gm41303
XR_875171.2	Gm41303	Gm41303
NR_155442.1	Gm16136	Gm16136
NR_155441.1	Gm16136	Gm16136
XM_017316622.1	Grhl2	Grhl2
NM_026496.4	Grhl2	Grhl2
XM_006520065.4	Grhl2	Grhl2
XM_006520063.5	Grhl2	Grhl2
XM_017316621.3	Grhl2	Grhl2
XM_017316623.2	Grhl2	Grhl2
NM_001359841.1	Ncald	Ncald
NM_134094.4	Ncald	Ncald
NM_001359845.1	Ncald	Ncald
NM_001359844.1	Ncald	Ncald
NM_001170866.1	Ncald	Ncald
NM_001359843.1	Ncald	Ncald
NM_001359839.1	Ncald	Ncald
NM_001359840.1	Ncald	Ncald
NM_001170868.1	Ncald	Ncald
NM_001170867.1	Ncald	Ncald
NM_001359842.1	Ncald	Ncald
XM_036159496.1	Ncald	Ncald
XM_036159498.1	Ncald	Ncald
XM_036159493.1	Ncald	Ncald
XM_030248650.2	Ncald	Ncald
XM_030248654.2	Ncald	Ncald
XM_030248644.2	Ncald	Ncald
XM_030248647.2	Ncald	Ncald
XM_011245364.4	Ncald	Ncald
XM_036159490.1	Ncald	Ncald
XM_030248651.2	Ncald	Ncald
XM_030248645.2	Ncald	Ncald
XM_030248646.2	Ncald	Ncald
XM_036159489.1	Ncald	Ncald
XM_030248648.2	Ncald	Ncald
XM_036159499.1	Ncald	Ncald
XM_036159500.1	Ncald	Ncald
XM_030248642.2	Ncald	Ncald
XM_036159494.1	Ncald	Ncald
XM_036159497.1	Ncald	Ncald
XM_030248649.1	Ncald	Ncald
XM_011245366.3	Ncald	Ncald
XM_030248653.1	Ncald	Ncald
XM_011245362.3	Ncald	Ncald
XM_030248643.1	Ncald	Ncald
XM_017316693.2	Ncald	Ncald
XM_006520111.3	Ncald	Ncald
XM_036159486.1	Ncald	Ncald
XM_006520112.4	Ncald	Ncald
XM_036159487.1	Ncald	Ncald
XM_036159491.1	Ncald	Ncald
XM_036159488.1	Ncald	Ncald
XM_030248652.1	Ncald	Ncald
XM_036159492.1	Ncald	Ncald
XM_036159502.1	Ncald	Ncald
XM_036159501.1	Ncald	Ncald
XM_030248656.2	Ncald	Ncald
XM_006520113.5	Ncald	Ncald
NR_045283.1	Gm15941	Gm15941
NR_177943.1	4930447A16Rik	4930447A16Rik
XR_875176.2	Gm41305	Gm41305
XR_004939107.1	Gm24833	Gm24833
XR_003951634.2	Gm41304	Gm41304
XR_003951635.2	Gm41304	Gm41304
XR_875174.4	Gm15942	Gm15942
XR_383951.5	Gm35019	Gm35019
XR_875177.2	Gm35019	Gm35019
NR_184224.1	Rrm2b	Rrm2b
NM_001416547.1	Rrm2b	Rrm2b
NM_001416551.1	Rrm2b	Rrm2b
NM_001416546.1	Rrm2b	Rrm2b
NM_199476.2	Rrm2b	Rrm2b
NM_001357023.2	Rrm2b	Rrm2b
NM_001357022.2	Rrm2b	Rrm2b
NM_001416550.1	Rrm2b	Rrm2b
NM_001416549.1	Rrm2b	Rrm2b
NM_001416552.1	Rrm2b	Rrm2b
NM_001416548.1	Rrm2b	Rrm2b
XR_003951596.2	Gm49085	Gm49085
XR_001781565.3	Ubr5	Ubr5
XR_383833.5	Ubr5	Ubr5
XR_383834.5	Ubr5	Ubr5
XM_006520182.5	Ubr5	Ubr5
XM_006520181.5	Ubr5	Ubr5
XM_006520180.5	Ubr5	Ubr5
XM_006520179.5	Ubr5	Ubr5
XM_030248763.2	Ubr5	Ubr5
NM_001112721.2	Ubr5	Ubr5
NM_001081359.3	Ubr5	Ubr5
XR_004939073.1	Gm22353	Gm22353
XR_383953.3	Gm35081	Gm35081
XR_003951597.1	Gm35081	Gm35081
XR_383952.3	Gm35081	Gm35081
XR_383954.3	Gm35167	Gm35167
XR_004938900.1	Gm35167	Gm35167
NM_008757.3	Odf1	Odf1
XR_004938901.1	Gm53876	Gm53876
NM_001289471.2	Klf10	Klf10
NM_013692.4	Klf10	Klf10
NM_001357677.2	Klf10	Klf10
XR_001781643.2	Gm35248	Gm35248
XR_001781644.3	Gm35248	Gm35248
XR_001781639.3	Gm35248	Gm35248
XR_004938902.1	Gm35248	Gm35248
XR_001781640.2	Gm35248	Gm35248
XR_003951598.1	Gm35248	Gm35248
XR_001781641.1	Gm35248	Gm35248
XR_875178.1	Gm41306	Gm41306
XR_875180.2	Gm41307	Gm41307
XR_875179.2	Gm41307	Gm41307
XR_875184.2	G930009F23Rik	G930009F23Rik
XR_004938903.1	G930009F23Rik	G930009F23Rik
XR_001781682.2	G930009F23Rik	G930009F23Rik
XR_001781678.2	G930009F23Rik	G930009F23Rik
XR_001781679.2	G930009F23Rik	G930009F23Rik
XR_001781683.2	G930009F23Rik	G930009F23Rik
XR_001781681.2	G930009F23Rik	G930009F23Rik
XR_875183.2	G930009F23Rik	G930009F23Rik
XR_004938904.1	Gm41308	Gm41308
NR_125913.1	Azin1	Azin1
NM_001301688.1	Azin1	Azin1
NM_018745.5	Azin1	Azin1
NM_001102458.1	Azin1	Azin1
XM_006520114.5	Azin1	Azin1
XM_006520117.3	Azin1	Azin1
XM_030248661.2	Azin1	Azin1
XM_036159520.1	Azin1	Azin1
NR_105916.1	Mir6951	Mir6951
unassigned_transcript_2630	Mir6951	Mir6951
unassigned_transcript_2631	Mir6951	Mir6951
NR_045757.1	2310043O21Rik	2310043O21Rik
XR_875194.2	Gm41309	Gm41309
XR_004938905.1	Gm41309	Gm41309
XR_383959.1	1100001I12Rik	1100001I12Rik
XM_036159538.1	Atp6v1c1	Atp6v1c1
NM_025494.3	Atp6v1c1	Atp6v1c1
XR_004938906.1	Gm53877	Gm53877
NR_131206.1	Gm45924	Gm45924
XR_003953519.1	Gm53229	Gm53229
XR_004938907.1	Gm53878	Gm53878
XM_036159094.1	Baalc	Baalc
XM_036159093.1	Baalc	Baalc
NM_080640.6	Baalc	Baalc
XM_036159092.1	Baalc	Baalc
XR_384058.1	Gm33123	Gm33123
XR_875317.4	Gm26704	Gm26704
XM_036159158.1	Fzd6	Fzd6
NM_001411226.1	Fzd6	Fzd6
NM_008056.4	Fzd6	Fzd6
NM_001162494.1	Fzd6	Fzd6
NM_001411227.1	Fzd6	Fzd6
XM_006520438.4	Fzd6	Fzd6
XM_036159156.1	Fzd6	Fzd6
XM_011245454.3	Fzd6	Fzd6
XR_004939089.1	Gm24789	Gm24789
XR_001781630.3	Gm7194	Gm7194
XR_001781629.1	Gm7194	Gm7194
XR_001781628.1	Gm7194	Gm7194
XR_875318.4	Gm7194	Gm7194
NM_026778.3	Cthrc1	Cthrc1
NM_001364813.1	Cthrc1	Cthrc1
NM_001364812.1	Cthrc1	Cthrc1
XM_036159580.1	Slc25a32	Slc25a32
XM_006521385.5	Slc25a32	Slc25a32
XM_036159581.1	Slc25a32	Slc25a32
XM_036159578.1	Slc25a32	Slc25a32
NM_172402.3	Slc25a32	Slc25a32
NM_198606.3	Dcaf13	Dcaf13
NM_001416064.1	Dcaf13	Dcaf13
NM_053271.2	Rims2	Rims2
NM_001256382.1	Rims2	Rims2
NM_001256383.1	Rims2	Rims2
XM_017316372.2	Rims2	Rims2
XM_036159081.1	Rims2	Rims2
XM_036159079.1	Rims2	Rims2
XM_017316375.2	Rims2	Rims2
XM_036159082.1	Rims2	Rims2
XM_017316373.2	Rims2	Rims2
XM_017316374.2	Rims2	Rims2
XM_036159080.1	Rims2	Rims2
XM_030248287.1	Rims2	Rims2
XM_017316380.2	Rims2	Rims2
XM_017316370.2	Rims2	Rims2
XM_017316371.2	Rims2	Rims2
XM_030248286.1	Rims2	Rims2
XM_017316376.2	Rims2	Rims2
XM_030248285.1	Rims2	Rims2
XM_017316385.3	Rims2	Rims2
XM_017316401.3	Rims2	Rims2
XM_017316403.3	Rims2	Rims2
XM_036159089.1	Rims2	Rims2
XM_017316405.3	Rims2	Rims2
XM_017316387.3	Rims2	Rims2
XM_030248298.2	Rims2	Rims2
XM_036159088.1	Rims2	Rims2
XM_017316410.3	Rims2	Rims2
XM_030248300.2	Rims2	Rims2
XM_017316389.3	Rims2	Rims2
XM_030248292.2	Rims2	Rims2
XM_017316407.3	Rims2	Rims2
XM_036159085.1	Rims2	Rims2
XM_036159090.1	Rims2	Rims2
XM_030248293.2	Rims2	Rims2
XM_017316409.3	Rims2	Rims2
XM_030248296.2	Rims2	Rims2
XM_030248299.2	Rims2	Rims2
XM_030248301.2	Rims2	Rims2
XM_030248294.2	Rims2	Rims2
XM_017316397.3	Rims2	Rims2
XM_006520343.5	Rims2	Rims2
XM_030248295.2	Rims2	Rims2
XM_036159086.1	Rims2	Rims2
XM_017316412.3	Rims2	Rims2
XM_036159083.1	Rims2	Rims2
XM_017316399.3	Rims2	Rims2
XM_036159084.1	Rims2	Rims2
XM_017316400.3	Rims2	Rims2
XM_036159087.1	Rims2	Rims2
XM_030248297.2	Rims2	Rims2
XM_017316404.3	Rims2	Rims2
XM_017316384.3	Rims2	Rims2
NM_001256384.1	Rims2	Rims2
NM_029422.4	Dcstamp	Dcstamp
NM_001289506.1	Dcstamp	Dcstamp
NM_001289513.1	Dcstamp	Dcstamp
NM_001289508.1	Dcstamp	Dcstamp
NM_001289512.1	Dcstamp	Dcstamp
XM_006521519.3	Dcstamp	Dcstamp
NM_022722.3	Dpys	Dpys
NM_001164466.1	Dpys	Dpys
NR_045788.1	Gm16291	Gm16291
XR_004938908.1	Gm53879	Gm53879
NM_001347036.2	Lrp12	Lrp12
NM_172814.4	Lrp12	Lrp12
XM_006520903.5	Lrp12	Lrp12
XM_006520902.4	Lrp12	Lrp12
NR_045719.1	AU022793	AU022793
NR_155348.1	Gm33251	Gm33251
NM_001256056.1	9330182O14Rik	9330182O14Rik
NR_155350.1	Gm33301	Gm33301
NR_155349.1	Gm33301	Gm33301
XR_875320.2	Gm41311	Gm41311
NR_046185.1	Gm16294	Gm16294
NM_011766.5	Zfpm2	Zfpm2
NM_001356998.1	Zfpm2	Zfpm2
XR_384061.4	Gm33353	Gm33353
XR_001781587.3	Gm46502	Gm46502
NR_151516.1	4930555K19Rik	4930555K19Rik
XR_384067.2	Gm33557	Gm33557
XR_875321.2	Gm33557	Gm33557
XR_875322.2	Gm41312	Gm41312
NR_152565.1	Oxr1	Oxr1
XR_004938803.1	Oxr1	Oxr1
XR_004938802.1	Oxr1	Oxr1
XR_001781499.2	Oxr1	Oxr1
XR_004938804.1	Oxr1	Oxr1
XM_036159205.1	Oxr1	Oxr1
XM_030248362.2	Oxr1	Oxr1
NM_001130166.1	Oxr1	Oxr1
NM_001358978.1	Oxr1	Oxr1
XM_036159206.1	Oxr1	Oxr1
XM_036159204.1	Oxr1	Oxr1
XM_036159207.1	Oxr1	Oxr1
XM_036159209.1	Oxr1	Oxr1
NM_001358977.1	Oxr1	Oxr1
XM_006520526.5	Oxr1	Oxr1
NM_001130165.2	Oxr1	Oxr1
NM_001358976.1	Oxr1	Oxr1
NM_130885.2	Oxr1	Oxr1
NM_001130163.1	Oxr1	Oxr1
XM_006520531.3	Oxr1	Oxr1
NM_001130164.1	Oxr1	Oxr1
XR_004938909.1	Gm26854	Gm26854
NM_175456.4	Abra	Abra
NM_001286062.1	Angpt1	Angpt1
NM_009640.4	Angpt1	Angpt1
XM_006520323.3	Angpt1	Angpt1
XM_036159078.1	Angpt1	Angpt1
XM_036159077.1	Angpt1	Angpt1
XR_875323.2	Gm41313	Gm41313
NR_188856.1	Gm17473	Gm17473
XR_001781596.1	Gm46505	Gm46505
XR_001781597.2	Gm46505	Gm46505
XR_875325.1	Gm41315	Gm41315
XR_001781595.1	Gm41315	Gm41315
XM_011245607.2	Rspo2	Rspo2
NM_001357956.1	Rspo2	Rspo2
NM_172815.3	Rspo2	Rspo2
NM_001357957.1	Rspo2	Rspo2
XM_017316596.3	Rspo2	Rspo2
XM_011245609.3	Rspo2	Rspo2
XM_030248538.2	Rspo2	Rspo2
XM_036159394.1	Rspo2	Rspo2
XM_036159393.1	Rspo2	Rspo2
NM_008388.2	Eif3e	Eif3e
XR_384071.3	Gm33743	Gm33743
NR_046064.1	Gm10373	Gm10373
XR_004938861.1	Emc2	Emc2
NM_001418326.1	Emc2	Emc2
NM_025736.3	Emc2	Emc2
NM_001418323.1	Emc2	Emc2
NM_001418325.1	Emc2	Emc2
XR_004938919.1	Gm53880	Gm53880
XR_004938920.1	Gm53880	Gm53880
XR_004938910.1	Gm53880	Gm53880
XR_004938912.1	Gm53880	Gm53880
XR_004938917.1	Gm53880	Gm53880
XR_004938918.1	Gm53880	Gm53880
XR_004938916.1	Gm53880	Gm53880
XR_004938911.1	Gm53880	Gm53880
XR_004938913.1	Gm53880	Gm53880
XR_004938915.1	Gm53880	Gm53880
XR_004938914.1	Gm53880	Gm53880
XR_003951458.1	Gm41316	Gm41316
XM_006520908.5	Tmem74	Tmem74
NM_175502.3	Tmem74	Tmem74
XM_006520748.3	Trhr	Trhr
NM_013696.2	Trhr	Trhr
XR_384072.1	Gm33793	Gm33793
XR_004939095.1	Gm24903	Gm24903
XR_004939083.1	Gm25093	Gm25093
NM_001113554.1	Nudcd1	Nudcd1
NM_026149.4	Nudcd1	Nudcd1
NM_175009.4	Eny2	Eny2
NM_001418909.1	Eny2	Eny2
XR_004939116.1	Gm22392	Gm22392
XR_383993.4	Pkhd1l1	Pkhd1l1
XR_875261.3	Pkhd1l1	Pkhd1l1
XR_875262.3	Pkhd1l1	Pkhd1l1
XR_875263.3	Pkhd1l1	Pkhd1l1
XR_875264.3	Pkhd1l1	Pkhd1l1
XR_875266.3	Pkhd1l1	Pkhd1l1
XM_011245522.3	Pkhd1l1	Pkhd1l1
NM_138674.3	Pkhd1l1	Pkhd1l1
NM_001411929.1	Ebag9	Ebag9
NM_001357690.2	Ebag9	Ebag9
NM_019480.6	Ebag9	Ebag9
NM_001357691.2	Ebag9	Ebag9
XM_006521067.4	Sybu	Sybu
XM_017316662.2	Sybu	Sybu
NM_001416541.1	Sybu	Sybu
NM_001032727.2	Sybu	Sybu
NM_001416535.1	Sybu	Sybu
NM_001416537.1	Sybu	Sybu
NM_176998.5	Sybu	Sybu
NM_001416543.1	Sybu	Sybu
XM_017316665.1	Sybu	Sybu
XM_036159461.1	Sybu	Sybu
XM_017316664.1	Sybu	Sybu
XM_036159463.1	Sybu	Sybu
NM_001416542.1	Sybu	Sybu
NM_001416540.1	Sybu	Sybu
NM_001358582.2	Sybu	Sybu
NM_178765.4	Sybu	Sybu
NM_001416536.1	Sybu	Sybu
XM_036159460.1	Sybu	Sybu
XM_036159459.1	Sybu	Sybu
XM_036159458.1	Sybu	Sybu
NM_001285840.1	Sybu	Sybu
XM_036159465.1	Sybu	Sybu
NM_001416539.1	Sybu	Sybu
NM_001416538.1	Sybu	Sybu
XM_036159462.1	Sybu	Sybu
XM_036159464.1	Sybu	Sybu
NM_001358583.1	Sybu	Sybu
NM_001358584.1	Sybu	Sybu
NM_001285841.1	Sybu	Sybu
NM_001285844.1	Sybu	Sybu
NM_001285842.1	Sybu	Sybu
NM_001285843.1	Sybu	Sybu
NR_040309.1	2310069G16Rik	2310069G16Rik
XR_875329.2	Gm33852	Gm33852
XR_875330.2	Gm33852	Gm33852
XR_384073.4	Gm33852	Gm33852
NR_033609.2	A930017M01Rik	A930017M01Rik
XR_004939076.1	Gm23343	Gm23343
XM_036159663.1	Gm5471	Gm5471
XM_006521297.5	Kcnv1	Kcnv1
NM_026200.3	Kcnv1	Kcnv1
XR_004939111.1	Gm57628	Gm57628
XR_004939126.1	Gm26063	Gm26063
XR_875331.4	Gm41317	Gm41317
NR_045509.1	1700022A22Rik	1700022A22Rik
NR_040451.1	4930523O13Rik	4930523O13Rik
NR_045811.1	4930548G14Rik	4930548G14Rik
XR_004939062.1	Gm23665	Gm23665
XR_001781523.3	Csmd3	Csmd3
XR_003951374.1	Csmd3	Csmd3
NM_001081391.2	Csmd3	Csmd3
XM_006520910.5	Csmd3	Csmd3
XM_006520909.5	Csmd3	Csmd3
XM_011245610.4	Csmd3	Csmd3
XM_011245611.4	Csmd3	Csmd3
XM_036159395.1	Csmd3	Csmd3
XM_030248540.2	Csmd3	Csmd3
XM_006520912.4	Csmd3	Csmd3
XM_030248542.1	Csmd3	Csmd3
XM_030248541.1	Csmd3	Csmd3
XM_011245613.4	Csmd3	Csmd3
XR_004939087.1	Gm23530	Gm23530
XR_384081.3	Gm34336	Gm34336
XR_875332.1	Gm41318	Gm41318
XR_004939131.1	Gm23848	Gm23848
XM_036159653.1	Trps1	Trps1
XM_011245780.4	Trps1	Trps1
XM_036159648.1	Trps1	Trps1
XM_036159651.1	Trps1	Trps1
XM_036159652.1	Trps1	Trps1
XM_030248828.2	Trps1	Trps1
XM_011245776.4	Trps1	Trps1
XM_036159650.1	Trps1	Trps1
XM_036159649.1	Trps1	Trps1
XM_011245778.4	Trps1	Trps1
XM_006521560.4	Trps1	Trps1
XM_030248826.2	Trps1	Trps1
XM_006521563.4	Trps1	Trps1
XM_036159645.1	Trps1	Trps1
XM_011245777.3	Trps1	Trps1
XM_036159647.1	Trps1	Trps1
XM_036159646.1	Trps1	Trps1
NM_032000.2	Trps1	Trps1
NM_001310485.1	Trps1	Trps1
NM_001310481.1	Trps1	Trps1
NR_035444.1	Mir1907	Mir1907
unassigned_transcript_2632	Mir1907	Mir1907
XR_004938921.1	Gm48913	Gm48913
XR_004938922.1	Gm53881	Gm53881
XR_384083.2	Gm34446	Gm34446
NR_045092.1	Gm19303	Gm19303
XR_384084.3	Gm34503	Gm34503
XR_875335.1	Gm41320	Gm41320
NM_001418516.1	Eif3h	Eif3h
NM_001418515.1	Eif3h	Eif3h
NM_001418514.1	Eif3h	Eif3h
NM_001418513.1	Eif3h	Eif3h
NM_080635.2	Eif3h	Eif3h
NM_030132.5	Utp23	Utp23
XR_384088.4	Gm34678	Gm34678
XR_003951502.1	Gm34678	Gm34678
XR_384090.4	Gm34678	Gm34678
XR_003951503.1	Gm48923	Gm48923
XM_006520644.1	Rad21	Rad21
NM_009009.5	Rad21	Rad21
NM_001411716.1	Rad21	Rad21
XM_030248881.1	Gm52217	Gm52217
NM_175503.3	Aard	Aard
NM_172816.4	Slc30a8	Slc30a8
XR_875336.1	Gm41321	Gm41321
XR_001781601.2	Gm41322	Gm41322
XR_875337.2	Gm41322	Gm41322
XR_001781602.2	Gm41322	Gm41322
XR_004939082.1	Gm23267	Gm23267
NM_027212.2	Med30	Med30
XR_384091.1	Gm34794	Gm34794
NM_010162.2	Ext1	Ext1
XM_011245660.4	Samd12	Samd12
XM_006521080.5	Samd12	Samd12
XM_006521085.5	Samd12	Samd12
XM_006521081.5	Samd12	Samd12
XM_006521084.5	Samd12	Samd12
NM_177225.4	Samd12	Samd12
XM_036159467.1	Samd12	Samd12
XM_006521083.5	Samd12	Samd12
XR_004939086.1	Gm23200	Gm23200
NR_039538.1	Mir28c	Mir28c
unassigned_transcript_2633	Mir28c	Mir28c
NR_188827.1	Gm7489	Gm7489
NM_008764.4	Tnfrsf11b	Tnfrsf11b
NM_001411506.1	Tnfrsf11b	Tnfrsf11b
XM_036159668.1	Gm5215	Gm5215
NM_173422.3	Colec10	Colec10
XM_011245615.2	Colec10	Colec10
XM_011245616.3	Colec10	Colec10
NM_178920.4	Mal2	Mal2
NM_010930.5	Ccn3	Ccn3
XR_004939077.1	Gm57626	Gm57626
NM_015744.4	Enpp2	Enpp2
NM_001285994.2	Enpp2	Enpp2
NM_001285995.2	Enpp2	Enpp2
NM_001136077.3	Enpp2	Enpp2
XM_017316505.3	Enpp2	Enpp2
XM_036159254.1	Enpp2	Enpp2
XM_036159246.1	Enpp2	Enpp2
XM_036159244.1	Enpp2	Enpp2
XM_036159252.1	Enpp2	Enpp2
XM_036159245.1	Enpp2	Enpp2
XM_036159250.1	Enpp2	Enpp2
XM_036159243.1	Enpp2	Enpp2
XM_036159249.1	Enpp2	Enpp2
NM_001411656.1	Enpp2	Enpp2
NM_001411658.1	Enpp2	Enpp2
NM_001411655.1	Enpp2	Enpp2
NM_001411657.1	Enpp2	Enpp2
NM_001411654.1	Enpp2	Enpp2
NM_001411652.1	Enpp2	Enpp2
NM_001411651.1	Enpp2	Enpp2
NM_001411653.1	Enpp2	Enpp2
XM_036159247.1	Enpp2	Enpp2
XM_036159251.1	Enpp2	Enpp2
